triplet,ft,q,d,seed,ap50,lat_p50_ms,src,planes_s1,planes_s2,planes_s3,total_prune_pct,build_success
T1_base,8,int8_ent,D18_edge_only_1gb,-1,0.2391120990628151,8.034122525188982,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D19_edge_only_8gb,-1,0.2391120990628151,7.198299473732326,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D20_edge_only_16gb,-1,0.2391120990628151,6.73100157976607,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D21_default_4gb_BL0,-1,0.2391120990628151,8.57950801669229,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D22_cublas_lt_8gb_BL0,-1,0.2391120990628151,9.11671768989667,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D23_all_enabled_4gb_BL0,-1,0.2391120990628151,9.023617514119705,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D24_edge_only_4gb_BL0,-1,0.2391120990628151,9.409541839998269,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D25_default_4gb_BL3,-1,0.2391120990628151,9.742068981642046,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D26_cublas_lt_8gb_BL3,-1,0.2391120990628151,8.182294986462393,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D27_all_enabled_4gb_BL3,-1,0.2391120990628151,8.045233520948178,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D28_edge_only_4gb_BL3,-1,0.2391120990628151,7.702652947728256,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D29_default_4gb_BL5,-1,0.2391120990628151,7.831644700208557,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D2_with_cudnn_8gb,-1,0.4099834072651877,7.6063905851139895,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D30_cublas_lt_8gb_BL5,-1,0.2391120990628151,7.143693975579997,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D31_all_enabled_4gb_BL5,-1,0.2391120990628151,7.326152238908755,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D32_edge_only_4gb_BL5,-1,0.2391120990628151,6.506532233035356,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D3_cublas_lt_16gb,-1,0.4099834072651877,7.789193273252689,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D4_all_enabled_1gb,-1,0.4099834072651877,10.245660194483122,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D5_default_1gb,-1,0.2391120990628151,7.698371640430615,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D6_default_8gb,-1,0.2391120990628151,7.697891624462976,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D7_default_16gb,-1,0.2391120990628151,7.895732119917221,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D8_with_cudnn_4gb,-1,0.2391120990628151,7.650371884577309,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_ent,D9_cublas_lt_4gb,-1,0.2391120990628151,13.28656462585034,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D10_cublas_lt_8gb,-1,0.5457861851266881,7.994231362648713,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D11_all_enabled_4gb,-1,0.5457861851266881,8.523187331134352,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D12_edge_only_4gb,-1,0.5457861851266881,7.757253808035895,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D13_with_cudnn_1gb,-1,0.5457861851266881,11.056235329757746,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D14_with_cudnn_16gb,-1,0.5457861851266881,7.744589629684702,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D15_cublas_lt_1gb,-1,0.5457861851266881,8.14265276227281,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D16_all_enabled_8gb,-1,0.5457861851266881,10.076967880672578,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D17_all_enabled_16gb,-1,0.5457861851266881,8.26464722766541,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D18_edge_only_1gb,-1,0.5457861851266881,8.49016075270369,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D19_edge_only_8gb,-1,0.5457861851266881,7.657993988474718,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D20_edge_only_16gb,-1,0.5457861851266881,8.277213823609262,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D21_default_4gb_BL0,-1,0.5457861851266881,9.579388221950593,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D22_cublas_lt_8gb_BL0,-1,0.5457861851266881,9.673247376857143,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D23_all_enabled_4gb_BL0,-1,0.5457861851266881,9.399635858106857,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D24_edge_only_4gb_BL0,-1,0.5457861851266881,10.686066864857587,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D25_default_4gb_BL3,-1,0.5457861851266881,8.206030447655372,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D26_cublas_lt_8gb_BL3,-1,0.5457861851266881,10.79835476266836,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D27_all_enabled_4gb_BL3,-1,0.5457861851266881,8.345239207936656,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D28_edge_only_4gb_BL3,-1,0.5457861851266881,11.726147550114623,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D29_default_4gb_BL5,-1,0.5457861851266881,12.276747349450247,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D2_with_cudnn_8gb,-1,0.7837372729767164,7.541370070866255,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D30_cublas_lt_8gb_BL5,-1,0.5457861851266881,11.370445710101391,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D31_all_enabled_4gb_BL5,-1,0.5457861851266881,10.594510983859264,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D32_edge_only_4gb_BL5,-1,0.5457861851266881,9.606784695623437,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D3_cublas_lt_16gb,-1,0.5455654988329156,8.063248118239471,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D4_all_enabled_1gb,-1,0.7837372729767164,7.666348257669031,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D5_default_1gb,-1,0.5457861851266881,7.273621266904804,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D6_default_8gb,-1,0.5457861851266881,7.918872732628764,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D7_default_16gb,-1,0.5457861851266881,7.1784210919239895,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D8_with_cudnn_4gb,-1,0.5457861851266881,7.228201551172052,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_mm,D9_cublas_lt_4gb,-1,0.5457861851266881,7.749967450136709,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D10_cublas_lt_8gb,-1,0.5449619110523779,7.800902252354507,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D11_all_enabled_4gb,-1,0.5449619110523779,8.141466115218028,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D12_edge_only_4gb,-1,0.5449619110523779,8.252656736519905,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D13_with_cudnn_1gb,-1,0.5449619110523779,8.359023398578296,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D14_with_cudnn_16gb,-1,0.5449619110523779,7.628504057982734,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D15_cublas_lt_1gb,-1,0.5449619110523779,9.990638771471131,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D16_all_enabled_8gb,-1,0.5449619110523779,7.8808230416351766,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D17_all_enabled_16gb,-1,0.5449619110523779,11.353108935350857,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D18_edge_only_1gb,-1,0.5449619110523779,7.910923006941835,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D19_edge_only_8gb,-1,0.5449619110523779,7.4445030905854574,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D20_edge_only_16gb,-1,0.5449619110523779,7.519266239923243,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D21_default_4gb_BL0,-1,0.5449619110523779,13.26050663091634,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D22_cublas_lt_8gb_BL0,-1,0.5449619110523779,10.317574957182064,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D23_all_enabled_4gb_BL0,-1,0.5449619110523779,9.728534960463234,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D24_edge_only_4gb_BL0,-1,0.5449619110523779,10.037862818551577,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D25_default_4gb_BL3,-1,0.5449619110523779,10.03301866442462,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D26_cublas_lt_8gb_BL3,-1,0.5449619110523779,12.0401998191562,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D27_all_enabled_4gb_BL3,-1,0.5449619110523779,8.291248338641115,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D28_edge_only_4gb_BL3,-1,0.5449619110523779,8.519977643578663,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D29_default_4gb_BL5,-1,0.5449619110523779,8.146938176959644,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D2_with_cudnn_8gb,-1,0.5449619110523779,10.409716012537462,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D30_cublas_lt_8gb_BL5,-1,0.5449619110523779,8.051821523324115,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D31_all_enabled_4gb_BL5,-1,0.5449619110523779,8.165378306059608,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D32_edge_only_4gb_BL5,-1,0.5449619110523779,8.749794379832075,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D3_cublas_lt_16gb,-1,0.5449619110523779,10.351731119995197,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D4_all_enabled_1gb,-1,0.5449619110523779,8.300484167241475,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D5_default_1gb,-1,0.5449619110523779,7.836898469061884,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D6_default_8gb,-1,0.5449619110523779,8.057524277320647,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D7_default_16gb,-1,0.5449619110523779,8.032754359174971,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D8_with_cudnn_4gb,-1,0.5449619110523779,8.211063751520072,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,int8_pc_wo,D9_cublas_lt_4gb,-1,0.5449619110523779,9.916788229962386,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D10_cublas_lt_8gb,-1,0.5474187724282752,8.023138732103387,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D11_all_enabled_4gb,-1,0.5474187724282752,8.08259114940104,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D12_edge_only_4gb,-1,0.5474187724282752,8.124519637776416,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D13_with_cudnn_1gb,-1,0.5474187724282752,10.368453358549413,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D14_with_cudnn_16gb,-1,0.5474187724282752,7.448600929287452,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D15_cublas_lt_1gb,-1,0.5474187724282752,8.03793261158057,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D16_all_enabled_8gb,-1,0.5474187724282752,11.444777233133546,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D17_all_enabled_16gb,-1,0.5474187724282752,8.781026660075042,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D18_edge_only_1gb,-1,0.5474187724282752,10.779311913403319,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D19_edge_only_8gb,-1,0.5474187724282752,7.591659802540929,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D20_edge_only_16gb,-1,0.5474187724282752,8.455565580098305,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D21_default_4gb_BL0,-1,0.5474187724282752,12.353563941429282,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D22_cublas_lt_8gb_BL0,-1,0.5474187724282752,15.3512677076873,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D23_all_enabled_4gb_BL0,-1,0.5474187724282752,10.142430146547975,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D24_edge_only_4gb_BL0,-1,0.5474187724282752,10.52474261741929,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D25_default_4gb_BL3,-1,0.5474187724282752,11.452785890167783,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D26_cublas_lt_8gb_BL3,-1,0.5474187724282752,8.409021534663248,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D27_all_enabled_4gb_BL3,-1,0.5474187724282752,10.886261429213718,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D28_edge_only_4gb_BL3,-1,0.5474187724282752,11.867309241904417,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D29_default_4gb_BL5,-1,0.5474187724282752,10.72662132881385,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D2_with_cudnn_8gb,-1,0.5474187724282752,8.347168765562252,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D30_cublas_lt_8gb_BL5,-1,0.5474187724282752,10.32294294715892,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D31_all_enabled_4gb_BL5,-1,0.5474187724282752,7.9983235513836295,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D32_edge_only_4gb_BL5,-1,0.5474187724282752,8.73117667448689,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D3_cublas_lt_16gb,-1,0.5474187724282752,7.789860717290374,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D4_all_enabled_1gb,-1,0.5474187724282752,8.122111066619992,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D5_default_1gb,-1,0.5474187724282752,7.367388842678988,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D6_default_8gb,-1,0.5474187724282752,8.265555775970377,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D7_default_16gb,-1,0.5474187724282752,8.421676722148673,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D8_with_cudnn_4gb,-1,0.5474187724282752,8.206777977931974,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s0,D9_cublas_lt_4gb,-1,0.5474187724282752,7.93046567694455,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D10_cublas_lt_8gb,-1,0.5492454152404784,7.908439253696405,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D11_all_enabled_4gb,-1,0.5492454152404784,7.918251966695832,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D12_edge_only_4gb,-1,0.5492454152404784,9.11573704380294,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D13_with_cudnn_1gb,-1,0.5492454152404784,7.134886455416949,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D14_with_cudnn_16gb,-1,0.5492454152404784,8.316713766988967,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D15_cublas_lt_1gb,-1,0.5492454152404784,10.207862708329717,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D16_all_enabled_8gb,-1,0.5492454152404784,11.985593316833167,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D17_all_enabled_16gb,-1,0.5492454152404784,8.241352966433794,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D18_edge_only_1gb,-1,0.5492454152404784,8.183038198422311,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D19_edge_only_8gb,-1,0.5492454152404784,8.566102902880951,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D20_edge_only_16gb,-1,0.5492454152404784,8.691714449366852,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D21_default_4gb_BL0,-1,0.5492454152404784,10.222847860511285,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D22_cublas_lt_8gb_BL0,-1,0.5492454152404784,12.358266135261223,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D23_all_enabled_4gb_BL0,-1,0.5492454152404784,10.117361392148927,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D24_edge_only_4gb_BL0,-1,0.5492454152404784,9.920339672430384,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D25_default_4gb_BL3,-1,0.5492454152404784,8.500546160090787,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D26_cublas_lt_8gb_BL3,-1,0.5492454152404784,8.973148749681453,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D27_all_enabled_4gb_BL3,-1,0.5492454152404784,11.984989998525846,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D28_edge_only_4gb_BL3,-1,0.5492454152404784,8.698420540798203,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D29_default_4gb_BL5,-1,0.5492454152404784,9.748004339811532,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D2_with_cudnn_8gb,-1,0.5492454152404784,8.704053477704567,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D30_cublas_lt_8gb_BL5,-1,0.5492454152404784,8.470097168954723,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D31_all_enabled_4gb_BL5,-1,0.5492454152404784,10.040422741959128,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D32_edge_only_4gb_BL5,-1,0.5492454152404784,10.625400444779263,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D3_cublas_lt_16gb,-1,0.5492454152404784,8.978409618390657,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D4_all_enabled_1gb,-1,0.5492454152404784,9.642243827276557,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D5_default_1gb,-1,0.5492454152404784,9.772906960948442,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D6_default_8gb,-1,0.5492454152404784,8.391662379925801,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D7_default_16gb,-1,0.5492454152404784,8.489749900457682,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D8_with_cudnn_4gb,-1,0.5492454152404784,8.557247989046722,e2e_bench_v1,64,128,256,0.0,True
T1_base,8,mix_s2,D9_cublas_lt_4gb,-1,0.5492454152404784,8.375111179600909,e2e_bench_v1,64,128,256,0.0,True
T20_p79,8,fp16,D10_cublas_lt_8gb,-1,0.5288535188794544,7.79607342965642,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D11_all_enabled_4gb,-1,0.5288535188794544,7.542758009466162,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D12_edge_only_4gb,-1,0.5288535188794544,7.71422201685249,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D13_with_cudnn_1gb,-1,0.5288535188794544,7.404780081733962,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D14_with_cudnn_16gb,-1,0.5288535188794544,7.659876951736647,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D15_cublas_lt_1gb,-1,0.5288535188794544,6.765172082299672,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D16_all_enabled_8gb,-1,0.5288535188794544,8.543817394699586,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D17_all_enabled_16gb,-1,0.5288535188794544,7.793594444725881,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D18_edge_only_1gb,-1,0.5288535188794544,7.57346832283272,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D19_edge_only_8gb,-1,0.5288535188794544,8.314362729039908,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D1_default_4gb,-1,0.5288535188794544,7.046779339970459,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D20_edge_only_16gb,-1,0.5288535188794544,7.962113081114823,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D21_default_4gb_BL0,-1,0.5288535188794544,9.015961858874952,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D22_cublas_lt_8gb_BL0,-1,0.5288535188794544,9.080944817822626,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D23_all_enabled_4gb_BL0,-1,0.5288535188794544,12.122461102052938,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D24_edge_only_4gb_BL0,-1,0.5288535188794544,9.56623806731379,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D25_default_4gb_BL3,-1,0.5288535188794544,8.338343287925495,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D26_cublas_lt_8gb_BL3,-1,0.5288535188794544,7.911179604346085,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D27_all_enabled_4gb_BL3,-1,0.5288535188794544,9.531207556341352,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D28_edge_only_4gb_BL3,-1,0.5288535188794544,8.644910309055543,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D29_default_4gb_BL5,-1,0.5288535188794544,8.229585689738036,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D2_with_cudnn_8gb,-1,0.5288535188794544,7.502573382670256,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D30_cublas_lt_8gb_BL5,-1,0.5288535188794544,7.845352413230402,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D31_all_enabled_4gb_BL5,-1,0.5288535188794544,7.650453824920895,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D32_edge_only_4gb_BL5,-1,0.5288535188794544,10.157656994207088,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D3_cublas_lt_16gb,-1,0.5288535188794544,7.352503270025829,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D4_all_enabled_1gb,-1,0.5288535188794544,7.28262634810517,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D5_default_1gb,-1,0.5288535188794544,7.989677336880749,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D6_default_8gb,-1,0.5288535188794544,8.25139015295602,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D7_default_16gb,-1,0.5288535188794544,8.085911189203046,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D8_with_cudnn_4gb,-1,0.5288535188794544,8.262974108796927,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp16,D9_cublas_lt_4gb,-1,0.5288535188794544,7.61404700303496,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D10_cublas_lt_8gb,-1,0.5283276358192213,9.47114095993802,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D11_all_enabled_4gb,-1,0.5283276358192213,9.502406484442185,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D12_edge_only_4gb,-1,0.5283276358192213,9.751626083649448,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D13_with_cudnn_1gb,-1,0.5283276358192213,9.709322308721497,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D14_with_cudnn_16gb,-1,0.5283276358192213,9.528828039910543,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D15_cublas_lt_1gb,-1,0.5283276358192213,10.063946314884777,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D16_all_enabled_8gb,-1,0.5283276358192213,9.128635250772739,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D17_all_enabled_16gb,-1,0.5283276358192213,9.712670080993956,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D18_edge_only_1gb,-1,0.5283276358192213,9.676373682198859,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D19_edge_only_8gb,-1,0.5283276358192213,10.002540645323913,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D1_default_4gb,-1,0.5283276358192213,7.535936999566684,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D20_edge_only_16gb,-1,0.5283276358192213,10.018443955321747,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D21_default_4gb_BL0,-1,0.5283276358192213,12.05831885330211,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D22_cublas_lt_8gb_BL0,-1,0.5283276358192213,11.808940785247326,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D23_all_enabled_4gb_BL0,-1,0.5283276358192213,14.254070249759819,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D24_edge_only_4gb_BL0,-1,0.5283276358192213,16.06528933586094,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D25_default_4gb_BL3,-1,0.5283276358192213,12.280637119453758,e2e_bench_v1,16,16,64,0.7857142857142857,True
T20_p79,8,fp32,D26_cublas_lt_8gb_BL3,-1,0.5283276358192213,8.788234311903224,e2e_bench_v1,16,16,64,0.7857142857142857,True
