t_voxelize_ms,t_encoder_ms,t_backbone_ms,t_fusion_ms,t_head_ms,t_nms_ms,t_e2e_ms,t_e2e_wallclock_ms,t_glue_ms,n_voxels,n_dets,batch_agents,frame
2.2200961112976074,2.234368085861206,0.8927680253982544,5.791744232177734,1.4827519655227661,2.018143892288208,14.639872312545776,14.810463905334473,0.1705915927886963,22908,21,2,005825.npy
2.23305606842041,2.4576001167297363,0.893887996673584,5.74783992767334,1.4846080541610718,2.0062079429626465,14.823200106620789,14.989503860473633,0.16630375385284424,23305,21,2,005826.npy
2.257823944091797,2.249631881713867,0.8929280042648315,5.765247821807861,1.4818240404129028,2.023008108139038,14.670463800430298,14.837984085083008,0.16752028465270996,22941,21,2,005827.npy
2.2424960136413574,2.238464117050171,0.894976019859314,5.763199806213379,1.4795199632644653,2.033504009246826,14.652159929275513,14.819968223571777,0.16780829429626465,22986,20,2,005828.npy
2.217600107192993,2.2465600967407227,0.9000959992408752,5.747712135314941,1.4877439737319946,2.0444159507751465,14.644128262996674,14.825984001159668,0.18185573816299438,23120,20,2,005829.npy
2.2226240634918213,2.2599360942840576,0.8939520120620728,5.7773118019104,1.4807360172271729,2.0113279819488525,14.645887970924377,14.816543579101562,0.17065560817718506,23283,20,2,005830.npy
2.231775999069214,2.2374720573425293,0.8937919735908508,5.781792163848877,1.48089599609375,2.04419207572937,14.669920265674591,14.839136123657227,0.1692158579826355,23042,18,2,005831.npy
2.2296640872955322,2.243583917617798,0.8940479755401611,5.774335861206055,1.4827519655227661,2.0413119792938232,14.665695786476135,14.833632469177246,0.16793668270111084,23195,20,2,005832.npy
2.2298879623413086,2.2295360565185547,0.8939520120620728,5.756927967071533,1.4808319807052612,2.0373120307922363,14.628448009490967,14.799072265625,0.1706242561340332,22938,21,2,005833.npy
2.2387518882751465,2.2693119049072266,0.8960000276565552,5.749760150909424,1.4826560020446777,2.1169281005859375,14.753408074378967,14.921248435974121,0.1678403615951538,23466,24,2,005834.npy
2.239583969116211,2.26908802986145,0.894815981388092,5.74070405960083,1.4858239889144897,2.0294079780578613,14.659424006938934,14.823007583618164,0.16358357667922974,23368,24,2,005835.npy
2.272223949432373,2.2753279209136963,0.8929280042648315,5.742591857910156,1.4847999811172485,2.023776054382324,14.69164776802063,14.859231948852539,0.16758418083190918,23221,25,2,005836.npy
2.3045759201049805,2.267904043197632,0.894976019859314,5.740352153778076,1.4850560426712036,2.0341761112213135,14.72704029083252,14.891327857971191,0.16428756713867188,23356,25,2,005837.npy
2.2497599124908447,2.2549118995666504,0.8929280042648315,5.7373762130737305,1.4847999811172485,2.0409600734710693,14.660736083984375,14.825759887695312,0.1650238037109375,22912,24,2,005839.npy
2.254879951477051,2.2456319332122803,0.8939520120620728,5.753856182098389,1.4786560535430908,2.020512104034424,14.647488236427307,14.813440322875977,0.16595208644866943,23053,24,2,005840.npy
2.260416030883789,2.248703956604004,0.8939520120620728,5.743552207946777,1.4865920543670654,2.030143976211548,14.663360238075256,14.827072143554688,0.16371190547943115,23066,22,2,005841.npy
2.2707200050354004,2.279423952102661,0.8929280042648315,5.776383876800537,1.4838720560073853,2.037503957748413,14.740831851959229,14.908831596374512,0.1679997444152832,23480,26,2,005842.npy
2.2670400142669678,2.2476799488067627,0.8939520120620728,5.752831935882568,1.4856640100479126,2.0295040607452393,14.676671981811523,14.843135833740234,0.16646385192871094,23064,26,2,005843.npy
2.2567360401153564,2.2558720111846924,0.894976019859314,5.755904197692871,1.481727957725525,2.0472640991210938,14.692480325698853,14.86240005493164,0.16991972923278809,23171,28,2,005844.npy
2.25433611869812,2.213887929916382,0.8939520120620728,5.795072078704834,1.4807039499282837,2.0216000080108643,14.659552097320557,14.829216003417969,0.1696639060974121,22922,29,2,005845.npy
2.2762560844421387,2.2476799488067627,0.8970239758491516,5.750783920288086,1.4839999675750732,2.0466558933258057,14.702399790287018,14.869536399841309,0.16713660955429077,23074,28,2,005846.npy
